s_id,s_brand,s_name,s_gu,s_address,s_lat,s_lng,e_id,e_brand,e_name,e_gu,e_address,e_lat,e_lng
114,STARBUCKS,양천향교역,강서구,서울특별시 강서구 강서로 463 (마곡동),37.56696400000000,126.84073100000000,729,EDIYA,신림대학동점,관악구,서울 관악구 호암로26길 17 (신림동),37.47076930000000,126.93461160000000
115,STARBUCKS,화곡동,강서구,서울특별시 강서구 화곡로 142(화곡동),37.54051150000000,126.83724130000000,730,EDIYA,신림미성점,관악구,서울 관악구 난곡로 250 (신림동),37.47652820000000,126.91597340000000
116,STARBUCKS,등촌,강서구,서울특별시 강서구 공항대로 329 (등촌동),37.55820430000000,126.84433919999992,731,EDIYA,신림신원점,관악구,서울 관악구 신원로 16 (신림동),37.48080200000000,126.92807900000000
117,STARBUCKS,염창역,강서구,서울특별시 강서구 공항대로 627 (염창동),37.54735900000000,126.87443600000000,732,EDIYA,신림신화교점,관악구,서울 관악구 신림로 199 (신림동),37.47554020000000,126.93620150000000
118,STARBUCKS,발산역,강서구,서울특별시 강서구 강서로 388 (등촌동) 그랜드마트,37.56033000000000,126.83927900000000,733,EDIYA,신림역점,관악구,서울 관악구 신림로 312 (신림동),37.48222880000000,126.93018280000000
119,STARBUCKS,까치산역,강서구,서울특별시 강서구 강서로13길 3 (화곡동),37.53230300000000,126.84607700000000,734,EDIYA,신림중앙점,관악구,서울 관악구 관천로 52 (신림동),37.48434719999999,126.92663670000000
120,STARBUCKS,화곡역8번출구,강서구,"서울특별시 강서구 강서로 179 (화곡동), 1층 일부",37.54251400000000,126.83906200000000,735,EDIYA,신림패션문화점,관악구,서울 관악구 봉천로6길 24 (신림동),37.48862990000000,126.92543080000000
121,STARBUCKS,강서우장산,강서구,"서울특별시 강서구 강서로 231 (화곡동, 우장산역 해링턴 타워), 116/117/118/119/120호",37.54630500000000,126.83592300000000,736,EDIYA,인헌점,관악구,서울 관악구 인헌길 17 (봉천동),37.47472450000000,126.96705410000000
122,STARBUCKS,등촌대로,강서구,"서울특별시 강서구 공항대로 543 (염창동, 센터스퀘어)",37.55101000000000,126.86638000000000,737,EDIYA,청룡중앙점,관악구,"서울 관악구 쑥고개로 80 (봉천동, 제이빌딩)",37.47917650000000,126.94526070000000
123,STARBUCKS,가양역사거리,강서구,"서울특별시 강서구 화곡로 416 (등촌동) 가양더스카이벨리5차 지식산업센터 101, 102, 114,~117호",37.56007000000000,126.85537200000000,738,EDIYA,관악구청점,관악구,"서울 관악구 관악로 164 (봉천동, 대우디오슈페리움1단지)",37.49215600000000,127.03093870000000
124,STARBUCKS,내발산,강서구,"서울특별시 강서구 강서로 323 (내발산동), 101/102호",37.55467000000000,126.83672000000000,739,EDIYA,관악우성점,관악구,서울 관악구 관악로 232 (봉천동),37.48494770000000,126.95602740000000
125,STARBUCKS,마곡웰튼,강서구,"서울특별시 강서구 마곡중앙5로 22 (마곡동), 104/105/106호",37.56754000000000,126.82553000000000,740,EDIYA,관악하나로마트점,관악구,"서울 관악구 남부순환로 1369 (신림동, 관악농협농산물백화점)",37.48009130000000,126.90281970000000
126,STARBUCKS,김포공항DT,강서구,서울특별시 강서구 개화동로 517 (방화동),37.56639600000000,126.80608000000000,741,EDIYA,낙성대역점,관악구,서울 관악구 남부순환로 1915 (봉천동),37.47792620000000,126.96222190000000
127,STARBUCKS,강서NC,강서구,서울특별시 강서구 강서로56길 17 (등촌동),37.56008800000000,126.84053400000000,742,EDIYA,난곡사거리점,관악구,서울 관악구 남부순환로 1444 (신림동),37.48090380000000,126.91127540000000
128,STARBUCKS,마곡나루공원,강서구,서울특별시 강서구 마곡중앙5로 47 (마곡동),37.56700700000000,126.82224600000000,743,EDIYA,남현홈플러스점,관악구,"서울 관악구 과천대로 909 (남현동, 남현프라자)",37.47147830000000,126.98241310000000
129,STARBUCKS,강서구청사거리,강서구,서울특별시 강서구 화곡로 350 (화곡동),37.55492660000000,126.85231330000000,744,EDIYA,녹두거리점,관악구,서울 관악구 신림로 91 (신림동),37.47027810000000,126.93912000000000
130,STARBUCKS,낙성대역,관악구,서울특별시 관악구 남부순환로 1908 (봉천동),37.47794600000000,126.96119300000000,745,EDIYA,보라매중앙점,관악구,"서울 관악구 보라매로 62 (봉천동, 보라매삼성아파트)",37.49409710000000,126.92785450000000
131,STARBUCKS,관악서울대입구R,관악구,서울특별시 관악구 관악로 158 (봉천동),37.47934300000000,126.95278000000000,746,EDIYA,봉일시장점,관악구,서울 관악구 은천로 23 (봉천동),37.48641670000000,126.93792210000000
132,STARBUCKS,신림DT,관악구,서울특별시 관악구 남부순환로 1419 (신림동),37.48093500000000,126.90840700000000,747,EDIYA,봉천역점,관악구,서울 관악구 남부순환로 1725 (봉천동),37.48267770000000,126.94189460000000
133,STARBUCKS,서울대역,관악구,서울특별시 관악구 남부순환로 1817 (봉천동),37.48159900000000,126.95220000000000,748,EDIYA,봉천중앙점,관악구,서울 관악구 남부순환로 1874 (봉천동),37.47899240000000,126.95775550000000
134,STARBUCKS,낙성대DT,관악구,서울특별시 관악구 남부순환로 1948 (봉천동),37.47616900000000,126.96500500000000,749,EDIYA,사당중앙점,관악구,서울 관악구 과천대로 951 (남현동),37.47547400000000,126.98128600000000
135,STARBUCKS,사당,관악구,서울특별시 관악구 남부순환로 2082-25,37.47601000000000,126.98099700000000,750,EDIYA,서울대중앙점,관악구,서울 관악구 남부순환로216길 2 (봉천동),37.48135310000000,126.94898990000000
136,STARBUCKS,보라매대교,관악구,서울특별시 관악구 보라매로3길 23 (봉천동) 1층,37.49144900000000,126.92543200000000,751,EDIYA,신대방역점,관악구,서울 관악구 난곡로 368 (신림동),37.48691080000000,126.91380090000000
137,STARBUCKS,신림,관악구,서울특별시 관악구 신림로 355-1 (신림동),37.48609493000000,126.92916020000000,752,EDIYA,신림난곡점,관악구,서울 관악구 난곡로 197 (신림동),37.47253780000000,126.91893870000000
138,STARBUCKS,신림타임스트림,관악구,서울특별시 관악구 신림로 330 타임스트림 1층,37.48385383000000,126.93017990000000,753,EDIYA,신림남부초교점,관악구,서울 관악구 남부순환로 1541-1 (신림동),37.48340719999999,126.92188880000000
139,STARBUCKS,서울대입구역,관악구,서울특별시 관악구 남부순환로 1812 (봉천동),37.48118000000000,126.95132400000000,754,EDIYA,신림대학동점,관악구,서울 관악구 호암로26길 17 (신림동),37.47076930000000,126.93461160000000
140,STARBUCKS,서울대입구역8번출구,관악구,서울특별시 관악구 남부순환로 1831 (봉천동),37.48120610000000,126.95369420000000,755,EDIYA,신림미성점,관악구,서울 관악구 난곡로 250 (신림동),37.47652820000000,126.91597340000000
141,STARBUCKS,봉천역,관악구,서울특별시 관악구 남부순환로 1730 (봉천동),37.48203753400640,126.94228779253800,756,EDIYA,신림신원점,관악구,서울 관악구 신원로 16 (신림동),37.48080200000000,126.92807900000000
142,STARBUCKS,건국대,광진구,서울특별시 광진구 능동로 117 (화양동),37.54155920000000,127.07112440000000,757,EDIYA,신림신화교점,관악구,서울 관악구 신림로 199 (신림동),37.47554020000000,126.93620150000000
143,STARBUCKS,어린이대공원역,광진구,서울특별시 광진구 능동로 243 (군자동),37.55194600000000,127.07640400000000,758,EDIYA,신림역점,관악구,서울 관악구 신림로 312 (신림동),37.48222880000000,126.93018280000000
144,STARBUCKS,아차산역,광진구,서울특별시 광진구 천호대로 676 (구의동),37.55053880000000,127.08987570000000,759,EDIYA,신림중앙점,관악구,서울 관악구 관천로 52 (신림동),37.48434719999999,126.92663670000000
145,STARBUCKS,올림픽대교북단,광진구,서울특별시 광진구 광나루로 608 (구의동),37.54112900000000,127.09524000000000,760,EDIYA,신림패션문화점,관악구,서울 관악구 봉천로6길 24 (신림동),37.48862990000000,126.92543080000000
146,STARBUCKS,구의DT,광진구,서울특별시 광진구 광나루로 519 (구의동),37.54519840000000,127.08715870000000,761,EDIYA,인헌점,관악구,서울 관악구 인헌길 17 (봉천동),37.47472450000000,126.96705410000000
147,STARBUCKS,자양사거리,광진구,서울특별시 광진구 아차산로 355,37.53711580000000,127.08258210000000,762,EDIYA,청룡중앙점,관악구,"서울 관악구 쑥고개로 80 (봉천동, 제이빌딩)",37.47917650000000,126.94526070000000
148,STARBUCKS,군자역,광진구,서울특별시 광진구 천호대로 548 (군자동) 중앙빌딩,37.55696500000000,127.07903200000000,763,EDIYA,가산두산위브점,금천구,서울 금천구 가산로 111 (가산동),37.47560550000000,126.89290490000000
149,STARBUCKS,광나루,광진구,"서울특별시 광진구 아차산로 607, 1,2층 (광장동)",37.54744200000000,127.10593400000000,764,EDIYA,가산리더스타워점,금천구,서울 금천구 벚꽃로 286 (가산동),37.48036800000000,126.88417650000000
150,STARBUCKS,건대스타시티,광진구,서울특별시 광진구 아차산로 262 (자양동),37.53854400000000,127.07300900000000,765,EDIYA,가산벽산점,금천구,서울 금천구 벚꽃로 244 (가산동),37.47669010000000,126.88580780000000
151,STARBUCKS,건대입구,광진구,서울특별시 광진구 능동로 107 (화양동),37.54066040000000,127.07072249999999,766,EDIYA,가산에이스점,금천구,서울 금천구 가산디지털1로 196 (가산동),37.48291230000000,126.88114240000000
152,STARBUCKS,구의역,광진구,서울특별시 광진구 아차산로 373 (구의동),37.53698000000000,127.08401500000000,767,EDIYA,가산오거리점,금천구,"서울 금천구 가산로 155 (가산동, 케이디에스빌딩)",37.47883240000000,126.89005520000000
153,STARBUCKS,광장,광진구,서울특별시 광진구 아차산로 537-17 (광장동),37.54251800000000,127.09965100000000,768,EDIYA,가산월드점,금천구,서울 금천구 가산디지털2로 123 (가산동),37.47875680000000,126.87871710000000
154,STARBUCKS,건국클래식,광진구,서울특별시 광진구 능동로 90 (자양동) 더 클래식500,37.53846600000000,127.07127100000000,769,EDIYA,가산하이엔드10차점,금천구,"서울 금천구 가산디지털1로 30 (가산동, 에이스하이엔드타워10)",37.46880030000000,126.88747480000000
155,STARBUCKS,건대후문,광진구,서울특별시 광진구 능동로 172 (화양동),37.54601801384760,127.07400118174400,770,EDIYA,금천롯데마트점,금천구,"서울 금천구 시흥대로 291 (독산동, 금천롯데캐슬골드파크3차)",37.46046570000000,126.89741810000000
156,STARBUCKS,중곡역,광진구,"서울특별시 광진구 능동로 400 (중곡동) 1층 108,109,110,111,112,118 6개호실",37.56501095087320,127.08459679908000,771,EDIYA,독산동쌈지공원점,금천구,서울 금천구 독산로 276 (독산동),37.47135420000000,126.90328720000000
157,STARBUCKS,자양이마트,광진구,서울특별시 광진구 아차산로 272 (자양동) 지하1층,37.53781700000000,127.07259700000000,772,EDIYA,독산동점,금천구,"서울 금천구 독산로 218 (독산동, 창영빌딩)",37.46631080000000,126.90199860000000
158,STARBUCKS,뚝섬유원지역,광진구,"서울특별시 광진구 능동로 18 (자양동, 이튼타워리버3차)",37.53268464047900,127.06787850355700,773,EDIYA,독산롯데시네마점,금천구,서울 금천구 시흥대로 399 (독산동),37.46940700000000,126.89745280000000
159,STARBUCKS,군자사거리,광진구,서울특별시 광진구 천호대로 549 (중곡동) 1층,37.55756660000000,127.07933400000000,774,EDIYA,박미삼거리점,금천구,서울 금천구 시흥대로 150 (시흥동),37.44762770000000,126.90365990000000
160,STARBUCKS,금천구청역,금천구,"서울특별시 금천구 시흥대로73길 67 (시흥동)112,113,114,115호",37.45598300000000,126.89572700000000,775,EDIYA,석수푸르지오점,금천구,"서울 금천구 삼성산길 11 (시흥동, 위너스타워)",37.43409590000000,126.90483110000000
161,STARBUCKS,가산에스케이,금천구,서울특별시 금천구 가산디지털1로 171 (가산동),37.48061318000000,126.88057020000000,776,EDIYA,세광교회점,금천구,서울 금천구 독산로 124 (시흥동),37.45835160000000,126.90556160000000
162,STARBUCKS,독산사거리,금천구,서울특별시 금천구 시흥대로 426 (독산동),37.47152832874549,126.89856062315228,777,EDIYA,시흥동점,금천구,서울 금천구 시흥동,37.44952760000000,126.90928940000000
163,STARBUCKS,금천시흥,금천구,서울특별시 금천구 시흥대로 164 (시흥동),37.44862400000000,126.90318300000000,778,EDIYA,시흥사거리점,금천구,서울 금천구 시흥대로63길 8 (시흥동),37.45507260000000,126.89910280000000
164,STARBUCKS,가산디지털단지역,금천구,서울특별시 금천구 벚꽃로 298 (가산동),37.48132400000000,126.88377900000000,779,EDIYA,시흥유통센터점,금천구,"서울 금천구 시흥대로 88 (시흥동, 오복빌딩)",,
165,STARBUCKS,금천독산,금천구,서울특별시 금천구 두산로 70 (독산동),37.46914000000000,126.89524600000000,780,EDIYA,시흥중앙점,금천구,서울 금천구 금하로 748 (시흥동),37.44988870000000,126.91253000000000
166,STARBUCKS,가산디지털,금천구,서울특별시 금천구 가산디지털1로 168 (가산동),37.47983460000000,126.88249969999992,781,EDIYA,은행나무사거리점,금천구,서울 금천구 금하로 690 (시흥동),37.45178770000000,126.90657560000000
167,STARBUCKS,마리오아울렛,금천구,서울특별시 금천구 벚꽃로 266 마리오아울렛3관,37.47870100000000,126.88507600000000,782,EDIYA,공릉역점,노원구,서울 노원구 동일로192길 5 (공릉동),37.62052320000000,127.10259400000000
168,STARBUCKS,가산브이타워,금천구,서울특별시 금천구 가산디지털1로 128 (가산동),37.47722100000000,126.88368300000000,783,EDIYA,광운대점,노원구,서울 노원구 광운로 29 (월계동),37.62033030000000,127.05842390000000
169,STARBUCKS,가산그레이트,금천구,"서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 (가산동)",37.47944910000000,126.88747680000006,784,EDIYA,노원사거리점,노원구,서울 노원구 동일로 1393 (상계동),37.65294110000000,127.06051510000000
170,STARBUCKS,독산역,금천구,"서울특별시 금천구 가산디지털1로 16 (가산동), 107-2, 108, 109호",37.46764460000000,126.88766980000000,785,EDIYA,노원중앙점,노원구,서울 노원구 노원로 452 (상계동),37.65686480000001,127.06710730000000
171,STARBUCKS,가산현대아울렛,금천구,"서울특별시 금천구 디지털로10길 9 (가산동), 1층 일부",37.47758100000000,126.88860300000000,786,EDIYA,당고개역점,노원구,서울 노원구 상계로 313 (상계동),37.67084110000000,127.08037760000000
172,STARBUCKS,월계역,노원구,"서울특별시 노원구 초안산로2라길26 월계동(104,105,106호)",37.62950000000000,127.05740000000000,787,EDIYA,상계동점,노원구,서울 노원구 한글비석로52길 8 (상계동),37.66488330000000,127.06646000000000
173,STARBUCKS,월계트레이더스,노원구,서울특별시 노원구 마들로3길 15 (월계동),37.62770530000000,127.06149779999998,788,EDIYA,상계역사거리점,노원구,서울 노원구 한글비석로 409 (상계동) 1~2층,37.66112670000000,127.07084600000000
174,STARBUCKS,상계초교사거리,노원구,서울특별시 노원구 노원로 449 (상계동),37.65677600000000,127.06644200000000,789,EDIYA,상계역점,노원구,서울 노원구 덕릉로 698 (중계동),37.65101250000000,127.07999770000000
175,STARBUCKS,공릉DT,노원구,서울특별시 노원구 동일로 1015 (공릉동),37.62068840000000,127.07431160000000,790,EDIYA,상계중앙점,노원구,서울 노원구 동일로 1650 (상계동),37.67547050000000,127.05559780000000
176,STARBUCKS,노원마들역,노원구,"서울특별시 노원구 노원로 569 (상계동, 임광아파트)",37.66094100000000,127.05800800000000,791,EDIYA,서울여대점,노원구,서울 노원구 노원로 3 (공릉동),37.62198640000000,127.08662050000000
177,STARBUCKS,공릉역,노원구,서울특별시 노원구 동일로 1081 (공릉동),37.62633700000000,127.07225200000000,792,EDIYA,세이브존노원점,노원구,"서울 노원구 한글비석로 57 (하계동, 세이브존)",37.63786580000000,127.06870700000000
178,STARBUCKS,은행사거리,노원구,"서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)",37.65048737000000,127.07598610000000,793,EDIYA,세이브존노원점,노원구,"서울 노원구 한글비석로 57 (하계동, 세이브존)",37.63786580000000,127.06870700000000
179,STARBUCKS,노원KT,노원구,"서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)",37.65456200000000,127.06361700000000,794,EDIYA,수락산역점,노원구,"서울 노원구 동일로 1689 (상계동, 하이베라스)",37.67918909999999,127.05498660000000
180,STARBUCKS,광운대,노원구,서울특별시 노원구 석계로 104 (월계동),37.62314790000000,127.06070090000003,795,EDIYA,원자력병원점,노원구,서울 노원구 공릉로46길 6 (공릉동),37.62687850000000,127.07949500000000
181,STARBUCKS,중계역,노원구,"서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)",37.64817000000000,127.06224400000000,796,EDIYA,월계이마트점,노원구,"서울 노원구 마들로3길 15 (월계동, 월계이마트)",37.62644000000000,127.06190910000000
182,STARBUCKS,노원역,노원구,서울특별시 노원구 동일로 1413 (상계동) 1층,37.65475100000000,127.06003400000000,797,EDIYA,월계인덕점,노원구,서울 노원구 광운로22길 39 (월계동),37.62981510000000,127.05884660000000
183,STARBUCKS,월계이마트,노원구,서울특별시 노원구 마들로3길 15 (월계동),37.62715500000000,127.06209400000000,798,EDIYA,월계초교점,노원구,서울 노원구 월계동 ,37.62823940000000,127.05675990000000
184,STARBUCKS,태릉입구역DT,노원구,서울특별시 노원구 화랑로 469 (공릉동),37.61942000000000,127.07932000000000,799,EDIYA,중계롯데우성점,노원구,서울 노원구 노원로22길 70 (중계동),37.64820860000000,127.08390100000000
185,STARBUCKS,노원상계,노원구,서울특별시 노원구 동일로215길 2 (상계동),37.65153500000000,127.06102600000000,800,EDIYA,중계본동점,노원구,서울 노원구 중계로14바길 2 (중계동),37.64987560000000,127.08259820000000
186,STARBUCKS,창동이마트,도봉구,서울특별시 도봉구 노해로65길 4 (창동),37.65164500000000,127.04686900000000,801,EDIYA,중계브라운스톤점,노원구,"서울 노원구 동일로203가길 29 (중계동, 브라운스톤중계)",37.64001470000000,127.06428920000000
187,STARBUCKS,쌍문역,도봉구,서울특별시 도봉구 도봉로 480 (창동),37.64845600000000,127.03478300000000,802,EDIYA,중계점,노원구,서울 노원구 동일로204가길 34 (중계동),37.64074890000000,127.06823630000000
188,STARBUCKS,쌍문도봉로,도봉구,서울특별시 도봉구 도봉로 444 (창동),37.64535160000000,127.03310110000000,803,EDIYA,중계중앙점,노원구,서울 노원구 덕릉로73길 18 (중계동),37.64430410000000,127.08688500000000
189,STARBUCKS,도봉로DT,도봉구,서울특별시 도봉구 도봉로 635 (쌍문동),37.66118059290410,127.04163006595700,804,EDIYA,태릉입구역점,노원구,"서울 노원구 공릉로 105 (공릉동, 성종빌딩)",37.61961880000000,127.07784970000000
190,STARBUCKS,방학역,도봉구,"서울특별시 도봉구 도봉로 684 (방학동)101,102,113,114,115호",37.66531250000000,127.04331250000000,805,EDIYA,덕성여대점,도봉구,서울 도봉구 삼양로 542 (쌍문동),37.65157280000000,127.01298990000000
191,STARBUCKS,창동역,도봉구,서울특별시 도봉구 마들로13길 61 (창동),37.65450210559090,127.04967253360700,806,EDIYA,도봉보건소사거리점,도봉구,서울 도봉구 해등로 157 (쌍문동),37.65677080000000,127.03882060000000
192,STARBUCKS,노량진동,동작구,"서울특별시 동작구 노량진로 190 (노량진동, 고려교육타워-어바니엘한강) 101호~105호",37.51306800000000,126.94653700000000,807,EDIYA,도봉산점,도봉구,서울 도봉구 도봉산길 18 (도봉동),37.68753390000000,127.04367050000000
193,STARBUCKS,남성역,동작구,서울특별시 동작구 사당로 219 (사당동),37.48411980000000,126.97257390000000,808,EDIYA,도봉역점,도봉구,서울 도봉구 도봉로 823 (도봉동),37.67790410000000,127.04475290000000
194,STARBUCKS,상도역,동작구,서울특별시 동작구 상도로37길 1 (상도1동),37.50319360000000,126.94845810000000,809,EDIYA,도봉중앙점,도봉구,서울 도봉구 도봉로181길 18 (도봉동),37.68424600000000,127.04486620000000
195,STARBUCKS,보라매공원R,동작구,"서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)",37.49226212712864,126.92334570798292,810,EDIYA,방학사거리점,도봉구,서울 도봉구 도봉로 677 (방학동),37.66260350000000,127.04103310000000
196,STARBUCKS,이수자이,동작구,서울특별시 동작구 사당로 300 (사당동 이수자이),37.48441400000000,126.98004700000000,811,EDIYA,방학역점,도봉구,서울 도봉구 도봉로153길 15 (방학동),37.67088090000001,127.03495690000000
197,STARBUCKS,노량진역,동작구,서울특별시 동작구 노량진로 134 (노량진동),37.51339000000000,126.94087900000000,812,EDIYA,방학점,도봉구,서울 도봉구 방학로 171 (방학동),37.66215640000000,127.03325050000000
198,STARBUCKS,신대방삼거리역,동작구,서울특별시 동작구 상도로 102 (상도동),37.49991400000000,126.93176600000000,813,EDIYA,방학중앙점,도봉구,서울 도봉구 도당로13길 22 (방학동),37.66576820000000,127.03531590000000
199,STARBUCKS,중앙대,동작구,서울특별시 동작구 흑석로 75-1 (흑석동),37.50693300000000,126.95812500000000,814,EDIYA,선덕고사거리점,도봉구,"서울 도봉구 해등로 255 (쌍문동, 에벤에셀아파트)",37.65736770000000,127.02823850000000
200,STARBUCKS,숭실대입구역,동작구,서울특별시 동작구 상도로 354 (상도동),37.49683460000000,126.95271230000003,815,EDIYA,솔밭공원역점,도봉구,"서울 도봉구 삼양로 594 (쌍문동, 주함해븐빌)",37.65623020000000,127.01353770000000
201,STARBUCKS,숭실대,동작구,서울특별시 동작구 사당로 4 (상도동),37.49538073000000,126.95488910000000,816,EDIYA,신창점,도봉구,서울 도봉구 덕릉로 235 (창동),37.63893500000000,127.03809880000000
202,STARBUCKS,사당역,동작구,"서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 (사당동)",37.47849216000000,126.98134560000000,817,EDIYA,쌍문동점,도봉구,서울 도봉구 노해로 162 (쌍문동),37.64880580000000,127.02728200000000
203,STARBUCKS,서강대프라자,마포구,서울특별시 마포구 백범로 35 (신수동),37.55107300000000,126.94309600000000,818,EDIYA,쌍문역점,도봉구,서울 도봉구 도봉로117길 4 (쌍문동),37.66046150000000,127.03843690000000
204,STARBUCKS,상암YTN,마포구,서울특별시 마포구 상암산로 76 (상암동),37.57918300000000,126.89231500000000,819,EDIYA,쌍문중앙점,도봉구,서울 도봉구 도봉로 519 (쌍문동),37.65688410000000,127.01530620000000
205,STARBUCKS,마포용강동,마포구,서울특별시 마포구 토정로 295 (용강동),37.54118600000000,126.94220900000000,820,EDIYA,창동대우점,도봉구,서울 도봉구 덕릉로63가길 30 (창동),37.64350110000000,127.03872970000000
206,STARBUCKS,홍대입구역사거리R,마포구,서울특별시 마포구 양화로 125 (서교동),37.55463600000000,126.92036000000000,821,EDIYA,창동블루핀점,도봉구,서울 도봉구 마들로 550 (창동),37.66049730000000,127.04961950000000
207,STARBUCKS,마포경찰서후문,마포구,서울특별시 마포구 마포대로 173-14 (아현동),37.55080000000000,126.95343200000000,822,EDIYA,창동역점,도봉구,서울 도봉구 마들로11길 65 (창동),37.65338420000000,127.04971090000000
208,STARBUCKS,공덕,마포구,서울특별시 마포구 마포대로 130 (공덕동),37.54591300000000,126.95295600000000,823,EDIYA,창동제일점,도봉구,서울 도봉구 노해로70길 81 (창동),37.64884820000000,127.05256910000000
209,STARBUCKS,합정폴리스R,마포구,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",37.55090000000000,126.91340000000000,824,EDIYA,창동하나로마트점,도봉구,"서울 도봉구 마들로11길 20 (창동, 농협창동유통센타)",37.65489070000000,127.05172100000000
210,STARBUCKS,홍대공항철도역,마포구,서울특별시 마포구 양화로 178 (동교동),37.55749100000000,126.92514600000000,825,EDIYA,창동학원가점,도봉구,서울 도봉구 해등로16길 61 (창동),37.65514280000000,127.04335190000000
211,STARBUCKS,마포염리,마포구,서울특별시 마포구 독막로 311 (염리동),37.54387600000000,126.94768000000000,826,EDIYA,창동현대타운점,도봉구,서울 도봉구 도봉로114길 22 (창동),37.64736640000000,127.03568050000000
212,STARBUCKS,서강광흥창역,마포구,서울특별시 마포구 서강로 69 (창전동),37.54937700000000,126.93166100000000,827,EDIYA,남성역점,동작구,서울 동작구 사당로17가길 13 (사당동),37.48380170000000,126.97343210000000
213,STARBUCKS,합정,마포구,"서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-2",37.54963000000000,126.91299900000000,828,EDIYA,노들점,동작구,서울 동작구 노량진로 200 (노량진동),37.51289510000000,126.94790980000000
214,STARBUCKS,서강대흥역,마포구,서울특별시 마포구 백범로 89-5 (대흥동),37.54817800000000,126.94157600000000,829,EDIYA,노량진CTS점,동작구,서울 동작구 노량진로 110 (노량진동),37.51319990000000,126.93802390000000
215,STARBUCKS,서교동사거리,마포구,서울특별시 마포구 양화로 105 (서교동),37.55337600000000,126.91856400000000,830,EDIYA,노량진드림스퀘어점,동작구,"서울 동작구 노들로2길 7 (노량진동, 노량진 드림스퀘어 복합빌딩)",37.51408199999999,126.94168700000000
216,STARBUCKS,상암사보이시티,마포구,서울특별시 마포구 월드컵북로54길 17 (상암동),37.58147000000000,126.88898300000000,831,EDIYA,노량진역사점,동작구,"서울 동작구 노량진로 지하 130 (노량진동, 9호선 노량진역)",37.51250770000000,126.94671970000000
217,STARBUCKS,신촌오거리,마포구,서울특별시 마포구 신촌로16길 10 (노고산동),37.55513700000000,126.93469400000000,832,EDIYA,대림성모점,동작구,서울 동작구 시흥대로 658 (신대방동),37.49035700000000,126.90810790000000
218,STARBUCKS,상암디지털큐브,마포구,서울특별시 마포구 상암산로 34,37.57631320000000,126.88924770000000,833,EDIYA,대방역점,동작구,"서울 동작구 노량진로 24 (대방동, 한신빌딩)",37.51287380000000,126.92819810000000
219,STARBUCKS,상수역,마포구,서울특별시 마포구 독막로 88 (상수동),37.54748170000000,126.92321579999998,834,EDIYA,보라매공원점,동작구,서울 동작구 여의대방로 90 (신대방동),37.49681600000000,126.91666810000000
220,STARBUCKS,공덕오거리,마포구,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩,37.54246410000000,126.95057730000008,835,EDIYA,보라매점,동작구,"서울 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워)",37.49129300000000,126.92406030000000
221,STARBUCKS,서강대,마포구,서울특별시 마포구 백범로 23 (신수동),37.55245840000000,126.93782620000000,836,EDIYA,사당역점,동작구,서울 동작구 동작대로7길 100 (사당동),37.47716760000000,126.97754040000000
222,STARBUCKS,상암MBC,마포구,서울특별시 마포구 성암로 267 (상암동),37.58129700000000,126.89090800000000,837,EDIYA,사당점,동작구,서울 동작구 동작대로 45 (사당동),37.48074670000000,126.98150200000000
223,STARBUCKS,동교,마포구,"서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)",37.55692800000000,126.91981900000000,838,EDIYA,상도역점,동작구,서울 동작구 상도로 277 (상도1동),37.50275560000000,126.94838080000000
224,STARBUCKS,애오개역,마포구,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)",37.55218737000000,126.95552030000000,839,EDIYA,상도중앙점,동작구,서울 동작구 만양로 17 (상도동),37.50622720000000,126.94720750000000
225,STARBUCKS,상암DMC,마포구,"서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)",37.57762300000000,126.89068400000000,840,EDIYA,신대방삼거리점,동작구,서울 동작구 상도로 78 (대방동),37.51457750000000,126.93228950000000
226,STARBUCKS,마포일진빌딩,마포구,"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)",37.54043451000000,126.94631680000000,841,EDIYA,신상도초교점,동작구,서울 동작구 양녕로 183 (상도동),37.49773340000001,126.94316570000000
227,STARBUCKS,마포아크로,마포구,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워,37.54145556000000,126.94881900000000,842,EDIYA,중앙대점,동작구,서울 동작구 흑석로 79 (흑석동),37.50704930000000,126.95840910000000
228,STARBUCKS,홍대삼거리,마포구,서울특별시 마포구 와우산로 64 (상수동),37.55026600000000,126.92317900000000,843,EDIYA,중앙대후문점,동작구,서울 동작구 흑석로 20 (상도동),37.50481520000000,126.95303380000000
